Id,Name,Latitude,Longitude,Altitude,Ownership,Type,admin3Name,admin3Pcod,admin2Name,admin2Pcod,admin1Name,admin1Pcod,City,Kebele,Status
1018684,Gare Serofta Health Post,6.858514900000000,39.009260200000000,2677.199999999999818,Public/Government,Health Post,Dodola,ET041707,West Arsi,ET0417,Oromia,ET04,Serofita,Gare Serofta,Approved
1073033,Gareda Health Post,10.203780800000001,39.038288000000001,2283.459717000000182,Public/Government,Health Post,Mida Woremo,ET030501,North Shewa (AM),ET0305,Amhara,ET03,,Garda,Approved
1059510,Garedew Medium Clinic,8.765467700000000,37.264436600000003,1776.000000000000000,Private for profit,Clinic,Dano,ET040507,West Shewa,ET0405,Oromia,ET04,Seyo,"01",Approved
1049461,Garedew Primary clinic,8.729188199999999,37.107305699999998,1673.000000000000000,Private for profit,Clinic,Nono Benja,ET040499,Jimma,ET0404,Oromia,ET04,Benja,Benja,Approved
1087872,Garen Bale Drug Store,7.103810200000000,39.781498399999997,3052.834229000000050,Private for profit,Pharmacy,Dinsho,ET041122,Bale,ET0411,Oromia,ET04,Dinsho,"01",Approved
1064576,Garenba Dima Health Post,7.082985200000000,39.663243199999997,3438.800000000000182,Public/Government,Health Post,Dinsho,ET041122,Bale,ET0411,Oromia,ET04,Gerenba,Garmba Dima,Approved
1007233,Garero Health Center,9.638153100000000,36.827624999999998,1626.000000000000000,Public/Government,Health Center,Abe Dongoro,ET041910,Horo Gudru Wellega,ET0419,Oromia,ET04,Tulu Wayu,Garero,Approved
1018683,Garero Health Post,9.637967099999999,36.827978600000002,1630.900000000000091,Public/Government,Health Post,Abe Dongoro,ET041910,Horo Gudru Wellega,ET0419,Oromia,ET04,Tulu Gana,Garero,Approved
1088738,Gargaar Drug Store,9.363138599999999,42.794048199999999,1651.000000000000000,Private for profit,Pharmacy,Jigjiga town,ET050293,Fafan,ET0502,Somali,ET05,Jijiga,"01",Approved
1061259,Gargar Drug Store,8.926625800000000,43.742710899999999,1425.900000000000091,Private for profit,Pharmacy,Harshin,ET050207,Fafan,ET0502,Somali,ET05,Harshin,"05",Approved
1061900,Gargar Drug Store,9.357880900000000,42.784993399999998,1670.700000000000045,Private for profit,Pharmacy,Jigjiga town,ET050293,Fafan,ET0502,Somali,ET05,jijiga,"01",Approved
1061986,Gargar Drug Store,8.222321500000000,43.560901000000001,1045.000000000000000,Private for profit,Pharmacy,Degahabur town,ET050307,Jarar,ET0503,Somali,ET05,Degahbur,"03",Approved
1057340,Gargar Medium Clinic,8.927569500000002,43.741768499999999,1420.200072999999975,Private for profit,Clinic,Harshin,ET050207,Fafan,ET0502,Somali,ET05,Harshin,"02",Approved
1086599,Gargar Pharmacy,8.118423300000000,45.345475000000000,754.000000000000000,Private for profit,Pharmacy,Gashamo,ET050304,Jarar,ET0503,Somali,ET05,,"01",Approved
1056094,Gargar Rural Drug Vender,9.780529500000000,43.218726599999997,1597.299999999999955,Private for profit,Other,Aw-Bare,ET050205,Fafan,ET0502,Somali,ET05,Awbare,"01",Approved
1072545,Garginbit Health Post,11.232679500000000,37.771403700000000,2155.400000000000091,Public/Government,Health Post,Gonje,ET030718,West Gojam,ET0307,Amhara,ET03,,Garginbit,Approved
1054892,Gargorka Health Post,9.283161099999999,43.400880800000003,1636.000000000000000,Public/Government,Health Post,Kebribeyah,ET050206,Fafan,ET0502,Somali,ET05,Qabribayah,Gargorka,Approved
1063444,Gari Health Post,9.091547200000001,36.588658100000004,2179.300000000000182,Public/Government,Health Post,Guto Gida,ET040213,East Wellega,ET0402,Oromia,ET04,Gari,Gari,Approved
1037074,Garibe Health post,6.704971800000000,37.464530199999999,2060.800000000000182,Public/Government,Health Post,Ofa,ET070607,Wolayita,ET0706,SNNP,ET07,Gesuba,Garibe,Approved
1018688,Garida Health Post,8.815886500000000,42.682921100000002,1561.950683999999910,Public/Government,Health Post,Babile (OR),ET041004,East Hararge,ET0410,Oromia,ET04,Goljano,Garida,Approved
1066921,Gariley Health Post,6.283077700000000,42.429330999999998,323.399999999999977,Public/Government,Health Post,West Imi,ET050805,Afder,ET0508,Somali,ET05,West Imay,Gariley,Approved
1055883,Gariley Health Post,4.976859500000000,42.415246600000003,322.399999999999977,Public/Government,Health Post,Hargele,ET050806,Afder,ET0508,Somali,ET05,Bare,Gariley,Approved
1018694,Garima Guda Health Post,7.455814100000000,36.865633400000000,2448.000000000000000,Public/Government,Health Post,Dedo,ET040410,Jimma,ET0404,Oromia,ET04,Garima Guda,Garima Guda,Approved
1069582,Gariro Health Center,11.281651900000000,39.990819199999997,1416.799999999999955,Public/Government,Health Center,Bati,ET031002,Oromia,ET0310,Amhara,ET03,BATI,Gariro,Approved
1073220,Gariro Health Post,11.282343300000001,39.996785400000000,1453.099999999999909,Public/Government,Health Post,Bati,ET031002,Oromia,ET0310,Amhara,ET03,BATI,Gariro,Approved
1018696,Gariru Kedida Health Post,7.476449900000000,37.039155500000000,1948.799999999999955,Public/Government,Health Post,Mancho,ET040490,Jimma,ET0404,Oromia,ET04,Gariru Kedida,Gariru Kedida,Approved
1088151,Gariru Town Health Post,7.483042500000000,37.062380300000001,1970.000000000000000,Public/Government,Health Post,Mancho,ET040490,Jimma,ET0404,Oromia,ET04,Gariru,Gariru,Approved
1066147,Garisa Garda Basic Health Post,5.953643800000000,37.105213300000003,1158.010741999999937,Public/Government,Health Post,Garda Marta,ET071018,Gamo,ET0710,SNNP,ET07,,Garisa Garda,Approved
1049726,Garjo Bikilal Primary Clinic,9.073627399999999,35.829182099999997,2039.684081999999989,Private for profit,Clinic,Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,Chuta Keki,Chuta Keki,Approved
1065974,Garkin Health Post,7.006630300000000,35.557771600000002,1461.700000000000045,Public/Government,Health Post,Semen Bench,ET110305,Bench Sheko,ET1103,South West Ethiopia,ET11,,,Approved
1089254,Garlic Pharmacy,9.054711700000000,38.705671700000003,2553.000000000000000,Private for profit,Pharmacy,Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,,Approved
1055647,Garlogubay Health Post,6.788392000000000,44.999267099999997,583.000000000000000,Public/Government,Health Post,Lehel-Yucub,ET050798,Doolo,ET0507,Somali,ET05,Garlogubay,"01",Denied
1078327,Garlogube Health Post,7.286431100000000,45.568434799999999,547.647705100000053,Public/Government,Health Post,Warder,ET050704,Doolo,ET0507,Somali,ET05,kurtunle,"02",Approved
1055981,Garman Health Post,9.561688600000000,41.510138599999998,1132.908568999999943,Public/Government,Health Post,Erer (SM),ET050104,Siti,ET0501,Somali,ET05,Erer,Garmen,Approved
1089773,Garment Drug Store,8.932890400000000,38.725929899999997,2228.699951000000056,Private for profit,Pharmacy,Nifas Silk Lafto,ET140102,Region 14,ET1401,Addis Ababa,ET14,,,Approved
1046480,Garo Basic Health Post,7.025759000000000,37.631919099999998,2064.800000000000182,Public/Government,Health Post,Boloso Sore,ET070601,Wolayita,ET0706,SNNP,ET07,Afama Garo,Afama Garo,Approved
1042553,Garo health post,6.255209100000000,35.234560399999999,1661.410497999999961,Public/Government,Health Post,Bero,ET110505,Mirab Omo,ET1105,South West Ethiopia,ET11,,Garo,Approved
1030345,Garoma Pharmacy,9.037243399999999,38.720218299999999,2463.350829999999860,Private for profit,Pharmacy,Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,,Approved
1010173,Garomsa Primary Clinic,8.443420700000003,37.419751400000003,1616.026611000000003,Private for profit,Clinic,Nono,ET040508,West Shewa,ET0405,Oromia,ET04,Silkamba,Dire Godo,Approved
1055678,Garon Health Post,7.554747600000000,45.284532700000000,656.100000000000023,Public/Government,Health Post,Danod,ET050701,Doolo,ET0507,Somali,ET05,Danot,Garon,Approved
1054934,Garsalay Health Post,9.257384699999999,42.624812300000002,1556.106933999999910,Public/Government,Health Post,Gursum (SM),ET050202,Fafan,ET0502,Somali,ET05,Shabeley,Garsalay,Approved
1066606,Garsat Health Post,14.336530300000000,40.004042900000002,407.100999999999999,Public/Government,Health Post,Dalol,ET020206,Kilbati /Zone2,ET0202,Afar,ET02,,Garsat,Approved
1061140,Gartoke Health post,9.687167000000001,38.020502000000000,,Public/Government,Health Post,Abuna Ginde Beret,ET040516,West Shewa,ET0405,Oromia,ET04,Beke Kelate,Gartoke,Approved
1038346,Garu Hira Drug Store,9.070867099999999,38.665069400000000,2614.000000000000000,Private for profit,Pharmacy,Burayu,ET042001,Finfine Special,ET0420,Oromia,ET04,Burayu Subcity,Gefersa Burayu,Approved
1018562,Garuma Health Post,9.086174600000000,36.549857400000000,2087.000000000000000,Public/Government,Health Post,Nekemte town,ET040297,East Wellega,ET0402,Oromia,ET04,Ifa,Garuma,Approved
1032285,Garuma Primary Clinic,8.818376499999999,40.517178600000001,1789.099975999999970,Private for profit,Clinic,Habro,ET040908,West Hararge,ET0409,Oromia,ET04,Delo,Delo,Approved
1054768,Garwan Health Post,7.463989100000000,44.780299599999999,776.500000000000000,Public/Government,Health Post,Marsin,ET050586,Korahe,ET0505,Somali,ET05,,Garwan,Approved
1018711,Gasala Amuta Health Post,8.151719300000000,39.569127199999997,2669.000000000000000,Public/Government,Health Post,Sire,ET040820,Arsi,ET0408,Oromia,ET04,,,Approved
1054977,Gasangas Health center,7.399299100000000,42.325833199999998,683.672851599999944,Public/Government,Health Center,Hamero,ET050404,Erer,ET0504,Somali,ET05,Gasangas,Gasangas,Approved
1007236,Gasara Kuwe Health Center,6.843461700000000,38.204981400000001,1777.000000000000000,Public/Government,Health Center,Darara,ET160033,Sidama,ET1600,Sidama,ET16,,Gasara Kuwe,Approved
1018712,Gasara Kuwe Health Post,6.824691600000000,38.193470900000001,1786.428000000000111,Public/Government,Health Post,Darara,ET160033,Sidama,ET1600,Sidama,ET16,,Gasara Kuwe,Approved
1035550,Gasawdea Health Post,8.017202200000000,37.865832500000003,2141.888183999999910,Public/Government,Health Post,Enemor Ener,ET070111,Guraghe,ET0701,SNNP,ET07,,Gasewed,Approved
1018714,Gase Health Post,6.510116600000000,38.490748600000003,2763.500000000000000,Public/Government,Health Post,Hulla,ET160007,Sidama,ET1600,Sidama,ET16,,Gase,Approved
1060201,Gasemecho Guracha Health Post,7.878111500000000,35.806718500000002,2206.720568000000185,Public/Government,Health Post,Saylem,ET110201,Kefa,ET1102,South West Ethiopia,ET11,,,Approved
1007239,Gasera Health Center,7.372955000000000,40.198288300000002,2408.484758000000056,Public/Government,Health Center,Gasera,ET041106,Bale,ET0411,Oromia,ET04,Gasera,Gasera,Approved
1018716,Gasera Kekero Health Post,7.516668100000000,36.356411600000001,0.000000000000000,Public/Government,Health Post,Shebe Sambo,ET040414,Jimma,ET0404,Oromia,ET04,Gasera,Gasera,Approved
1035138,Gasgar Primary Clinic,7.633148400000000,39.816731400000002,2421.000000000000000,Private for profit,Clinic,Robe,ET040812,Arsi,ET0408,Oromia,ET04,Sadika,Sadika 01,Approved
1073778,Gasha Jagerie,13.024228500000000,38.167539599999998,2943.199999999999818,Public/Government,Health Post,Janamora,ET030103,North Gondar,ET0301,Amhara,ET03,Janamora,Gasha Jagerie,Approved
1078413,Gashamo Primary Hospital,8.122773400000000,45.339071099999998,752.200000000000045,Public/Government,Hospital,Gashamo,ET050304,Jarar,ET0503,Somali,ET05,,,Approved
1054459,Gashan Health Post,8.061246499999999,44.605778100000002,852.799999999999955,Public/Government,Health Post,Daror,ET050392,Jarar,ET0503,Somali,ET05,,,Approved
1072533,Gashanew Clinic,11.788627200000001,37.564608999999997,0.000000000000000,Private for profit,Clinic,Hamusit town,ET030218,South Gondar,ET0302,Amhara,ET03,Hammusit,,Approved
1059577,Gashaw Amba Health Post,9.150132400000000,39.209180000000003,2284.099999999999909,Public/Government,Health Post,Aleltu,ET040617,North Shewa (OR),ET0406,Oromia,ET04,Gashaw Amba,Gashaw Amba,Approved
1073675,Gashaw Assfa Primary Clinic,12.059260000000000,36.403733299999999,906.500000000000000,Private for profit,Clinic,Quara,ET031214,West Gondar,ET0312,Amhara,ET03,Mugechit,Mugechit,Approved
1081546,Gashaw Derbew Medium Clinic,11.772597100000000,38.735061100000003,2925.099999999999909,Private for profit,Clinic,Filakit town,ET030314,North Wello,ET0303,Amhara,ET03,,"01 FIlakit",Approved
1082201,Gashaw Drug  Stor,11.193910000000001,36.760145000000001,2012.000000000000000,Private for profit,Pharmacy,Dangila,ET030901,Awi,ET0309,Amhara,ET03,Chara,"01",Approved
1071620,Gashaw Drug store,10.523091000000001,39.343806600000001,0.000000000000000,Private for profit,Pharmacy,Jama,ET030414,South Wello,ET0304,Amhara,ET03,Ketari,"6",Approved
1071580,Gashaw Mamuye Primary Clinic,9.802092600000000,39.679410699999998,3040.251999999999953,Private for profit,Clinic,Basona Worena,ET030519,North Shewa (AM),ET0305,Amhara,ET03,,Godoberte,Approved
1081713,Gashaw Primary Clinic,10.758630500000001,38.771573500000002,2640.400000000000091,Private for profit,Clinic,Mekane Selame,ET030498,South Wello,ET0304,Amhara,ET03,,"5",Approved
1077497,Gashaw Primary Clinic,12.257808000000001,37.627018000000000,1947.754883000000063,Private for profit,Clinic,Gonder Zuria,ET031110,Central Gondar,ET0311,Amhara,ET03,Enfraz,Enfraz,Approved
1035806,Gashaw Primary Clinic,8.044215700000002,39.009782800000004,1677.599975999999970,Private for profit,Clinic,Ziway Dugda,ET040806,Arsi,ET0408,Oromia,ET04,Ogolcho,Ogolcho,Approved
1069920,Gashena Health Center,11.684523799999999,38.919977099999997,2961.108000000000175,Public/Government,Health Center,Gashena town,ET030315,North Wello,ET0303,Amhara,ET03,Gashena,"02 Gashena Tawon",Approved
1077549,Gashena Town Health post,11.685710000000000,38.922078800000001,2884.099854000000050,Public/Government,Health Post,Gashena town,ET030315,North Wello,ET0303,Amhara,ET03,Gashena,"02 Gashena Tawon",Approved
1072661,Gashew Mekonen Primary clinic,13.311376100000000,36.666692699999999,683.700000000000045,Private for profit,Clinic,Tegede,ET031107,Central Gondar,ET0311,Amhara,ET03,,Adissalem,Approved
1046212,Gasho Health post,7.028427300000000,37.100147499999999,2388.099999999999909,Public/Government,Health Post,Mari Mansa,ET110408,Dawuro,ET1104,South West Ethiopia,ET11,,Gasho,Approved
1077400,Gashola Health Post,11.717118400000000,36.885468600000003,1686.100830000000087,Public/Government,Health Post,Semen Achefer,ET030701,West Gojam,ET0307,Amhara,ET03,,Gashola,Approved
1073335,Gashomesk Health post,11.734454299999999,38.383563799999997,0.000000000000000,Public/Government,Health Post,Lay Gayint,ET030205,South Gondar,ET0302,Amhara,ET03,,Gashomesk/08,Approved
1071142,Gashu Amba Health Post,9.778486300000001,39.119516699999998,2614.931884999999966,Public/Government,Health Post,Siya Debirna Wayu,ET030523,North Shewa (AM),ET0305,Amhara,ET03,,Gashu Amba,Approved
1077340,Gashu Medium Clinic,9.990813899999999,39.899365099999997,1302.000000000000000,Private for profit,Clinic,Shoa Robit,ET030595,North Shewa (AM),ET0305,Amhara,ET03,Shewarobit Town,"01",Approved
1072505,Gashu Primary Clinic,10.593667999999999,39.434492800000001,2661.199999999999818,Private for profit,Clinic,Wereilu town,ET030423,South Wello,ET0304,Amhara,ET03,woreilu,"02 Woreilu",Approved
1043431,Gasorena karacha Health Post,8.223258299999999,37.777425299999997,1844.299999999999955,Public/Government,Health Post,Cheha,ET070110,Guraghe,ET0701,SNNP,ET07,,Gasora,Approved
1061195,Gasorri Health Post,12.343629399999999,39.861132099999999,957.207999999999970,Public/Government,Health Post,Yalo,ET020404,Fanti /Zone 4,ET0204,Afar,ET02,,Rakubdora,Approved
1042695,Gass Health post,6.643795900000000,35.906484300000002,1832.819686000000047,Public/Government,Health Post,Menit Goldiye,ET110502,Mirab Omo,ET1105,South West Ethiopia,ET11,,Gase,Approved
1070206,Gassay Health Center,11.800351700000000,38.146214999999998,2796.400000000000091,Public/Government,Health Center,Farta,ET030204,South Gondar,ET0302,Amhara,ET03,Gassay,Gassay,Approved
1066024,Gasuri Health Post,11.634073799999999,41.153650499999998,360.237823199999980,Public/Government,Health Post,Gerani,ET020110,Awsi /Zone 1,ET0201,Afar,ET02,,Gasuri,Approved
1056219,Gata Drug Store,9.363391999999999,42.800503700000000,1632.099999999999909,Private for profit,Pharmacy,Jigjiga town,ET050293,Fafan,ET0502,Somali,ET05,Jigjiga,"05",Approved
1055875,Gata Drugstore,7.843253300000000,36.046130099999999,2264.500000000000000,Private for profit,Pharmacy,Sigmo,ET040412,Jimma,ET0404,Oromia,ET04,Gata,Gata,Approved
1007251,Gata Health Center,7.845275000000000,36.045424599999997,2289.699999999999818,Public/Government,Health Center,Sigmo,ET040412,Jimma,ET0404,Oromia,ET04,Gata,Gata,Approved
1018730,Gata Health Post,7.872222200000000,36.070147700000000,2201.500000000000000,Public/Government,Health Post,Sigmo,ET040412,Jimma,ET0404,Oromia,ET04,Gata,Gata,Approved
1076289,Gatachew Primary Clinic,11.837976599999999,39.142370800000002,3294.851000000000113,Private for profit,Clinic,Angot,ET030313,North Wello,ET0303,Amhara,ET03,,"01 Estayish",Approved
1007252,Gatalo Primary Clinic,5.937372900000000,38.156542000000002,1708.416999999999916,Private for profit,Clinic,Gelana (West Guji),ET041517,West Guji,ET0415,Oromia,ET04,Tore,Tore,Approved
1076897,Gatatira health post,10.854468600000001,39.561682699999999,2782.699999999999818,Public/Government,Health Post,Were Ilu,ET030415,South Wello,ET0304,Amhara,ET03,woreilu,"019 Gatira",Approved
1073649,Gataye Primary Clinic,11.830562600000000,39.090488600000000,3259.414999999999964,Private for profit,Clinic,Angot,ET030313,North Wello,ET0303,Amhara,ET03,,"016/Solonaj",Approved
1045003,Gatem Guribaya Health Post,7.605479148000000,38.153132300000003,1934.855217999999923,Public/Government,Health Post,Sankura,ET072006,Siltie,ET0720,SNNP,ET07,,gatem guribaya,Approved
1007468,Gatema Health Center,8.905540500000003,36.483902299999997,2185.213999999999942,Public/Government,Health Center,Leka Dulecha,ET040212,East Wellega,ET0402,Oromia,ET04,Gatema,Gatema 01,Approved
1078105,Gatenet Medium clinic,10.170921800000000,38.148564299999997,2434.115999999999985,Private for profit,Clinic,Dejen town,ET030698,East Gojam,ET0306,Amhara,ET03,Dejen,Dejen Kebela 01,Approved
1045843,Gatente Primery Clinic,8.009834800000000,38.530687999999998,1874.900024000000030,Private for profit,Clinic,Mareko,ET070107,Guraghe,ET0701,SNNP,ET07,,Kosha 01,Approved
1076159,Gatermeda health post,11.696889000000001,37.793707300000001,2129.475844999999936,Public/Government,Health Post,Fogera,ET030203,South Gondar,ET0302,Amhara,ET03,,Gatermeda,Approved
1042524,Gatimo Health Post,7.680460100000000,35.498570600000001,2145.500000000000000,Public/Government,Health Post,Anderacha,ET110101,Sheka,ET1101,South West Ethiopia,ET11,,Gatimo,Approved
